DATETIME,BALANCE,EQUITY
2025-11-19,100215.8400,100223.1900
2025-11-20,100215.8400,100220.8900
2025-11-21,100215.8400,100226.1200
2025-11-24,100215.8400,100230.5600
2025-11-25,100215.8400,100231.6100
2025-11-26,100215.8400,100232.1800
2025-11-28,100215.8400,100233.4900
2025-12-01,100232.6300,100232.6300
2025-12-02,100232.6100,100235.7900
2025-12-03,100232.6100,100233.7400
2025-12-04,100232.6100,100230.3000
2025-12-05,100232.6100,100228.3700
2025-12-08,100232.6100,100227.4900
2025-12-09,100227.7400,100227.7400
2025-12-10,100227.7400,100227.7400
2025-12-11,100227.7400,100227.7400
2025-12-12,100227.7400,100227.7400
2025-12-15,100227.7400,100227.7400
2025-12-16,100227.7400,100227.7400
2025-12-17,100227.7400,100227.7400
2025-12-18,100227.7400,100227.7400
2025-12-19,100227.7400,100227.7400
2025-12-22,100227.7400,100227.7400
2025-12-23,100227.7400,100227.7400
2025-12-24,100227.7400,100227.7400
2025-12-26,100227.7400,100227.7400
2025-12-29,100227.7400,100227.7400
2025-12-30,100227.7200,100227.9800
2025-12-31,100227.9400,100227.9400
